jobs_total,jobs_completed,carbon_kg,avg_jct_h,tail_jct_h,preemptions,avg_wait_h,policy,noise_pct,congestion,capacity,seed,setting,dirty_quantile
140,129,56.42446299424127,1.4308785529715762,6.0,138,1.0095238095238095,q_drl_guarded,20.0,moderate,6,9,realworld_stress,0.9
140,121,57.57314873345521,0.8381542699724518,3.833333333333333,416,1.5285714285714285,las_proxy,20.0,moderate,6,9,parity_30seed,
140,117,53.949505647970476,2.2799145299145294,6.183333333333332,183,1.8196428571428571,ecovisor_proxy,20.0,moderate,6,9,parity_30seed,
140,130,56.3652622038443,1.3685897435897436,6.25,410,1.0648809523809522,gaia_proxy,20.0,moderate,6,9,parity_30seed,
140,114,67.65151940313704,2.555555555555555,6.029166666666666,0,1.726190476190476,fcfs,20.0,moderate,8,9,realworld_stress,
140,128,68.06197821393438,1.8743489583333333,6.5208333333333295,196,1.0470238095238094,carbon,20.0,moderate,8,9,realworld_stress,
140,134,67.50216797845076,1.083955223880597,5.112499999999999,38,0.3267857142857143,srtf,20.0,moderate,8,9,realworld_stress,
140,129,68.12639513844442,1.4076227390180878,6.0,111,0.5904761904761904,q_drl,20.0,moderate,8,9,realworld_stress,
140,128,67.94935396136817,1.4947916666666665,6.0,136,0.6565476190476189,q_drl_guarded,20.0,moderate,8,9,realworld_stress,0.9
140,131,68.70680028270884,1.1304071246819336,5.666666666666666,248,0.5916666666666667,las_proxy,20.0,moderate,8,9,parity_30seed,
140,134,66.87593383523392,1.519278606965174,5.058333333333332,73,0.738095238095238,ecovisor_proxy,20.0,moderate,8,9,parity_30seed,
140,133,67.25596681249682,1.256892230576441,5.366666666666662,288,0.5452380952380952,gaia_proxy,20.0,moderate,8,9,parity_30seed,
220,102,59.66246711354532,4.323529411764706,9.662499999999998,0,4.751515151515151,fcfs,20.0,high,6,9,realworld_stress,
220,114,54.09753538167299,3.965643274853801,13.641666666666666,282,4.709090909090909,carbon,20.0,high,6,9,realworld_stress,
220,195,64.2865344621584,0.9653846153846154,5.049999999999997,78,1.3875,srtf,20.0,high,6,9,realworld_stress,
220,194,61.94480004358404,1.0665807560137457,5.00833333333333,120,1.553409090909091,q_drl,20.0,high,6,9,realworld_stress,
220,192,58.178865806040804,1.1922743055555556,5.612499999999997,271,1.712878787878788,q_drl_guarded,20.0,high,6,9,realworld_stress,0.9
220,174,60.90434129923225,0.9109195402298851,4.229166666666664,538,2.4075757575757573,las_proxy,20.0,high,6,9,parity_30seed,
220,137,55.50508043706567,3.40632603406326,10.216666666666663,266,3.59810606060606,ecovisor_proxy,20.0,high,6,9,parity_30seed,
220,179,58.81235869066834,1.681098696461825,6.61666666666666,602,2.4325757575757576,gaia_proxy,20.0,high,6,9,parity_30seed,
220,142,77.16765492662739,3.3303990610328635,7.495833333333333,0,3.1625,fcfs,20.0,high,8,9,realworld_stress,
220,153,73.72818781079745,3.2107843137254903,9.65,316,3.036363636363636,carbon,20.0,high,8,9,realworld_stress,
220,203,79.41968561864121,1.043103448275862,5.224999999999994,79,0.8397727272727272,srtf,20.0,high,8,9,realworld_stress,
220,202,76.54494078701566,1.2487623762376239,5.98333333333333,202,1.071212121212121,q_drl,20.0,high,8,9,realworld_stress,
220,202,74.63063547641443,1.3246699669966995,5.829166666666666,197,1.1409090909090909,q_drl_guarded,20.0,high,8,9,realworld_stress,0.9
220,187,79.26378167587981,0.8805704099821746,3.924999999999997,576,1.690151515151515,las_proxy,20.0,high,8,9,parity_30seed,
220,173,72.86336028358558,2.489884393063584,7.366666666666669,289,2.117424242424242,ecovisor_proxy,20.0,high,8,9,parity_30seed,
220,194,75.84284641160001,1.4922680412371134,7.170833333333332,664,1.4579545454545455,gaia_proxy,20.0,high,8,9,parity_30seed,
140,114,39.47791345408379,1.8084795321637424,4.945833333333333,0,1.4077380952380951,fcfs,15.0,moderate,6,10,realworld_stress,
140,118,42.135302472392546,1.2556497175141244,3.979166666666663,54,1.1345238095238095,carbon,15.0,moderate,6,10,realworld_stress,
140,131,40.33574670471216,0.8295165394402035,3.5416666666666665,28,0.4595238095238095,srtf,15.0,moderate,6,10,realworld_stress,
140,128,40.06073992917736,0.91015625,3.5791666666666644,37,0.5303571428571429,q_drl,15.0,moderate,6,10,realworld_stress,
140,128,40.04377028973819,0.9108072916666666,3.6333333333333306,41,0.530952380952381,q_drl_guarded,15.0,moderate,6,10,realworld_stress,0.9
140,124,40.66544738637342,0.9106182795698925,3.8208333333333324,316,0.8214285714285714,las_proxy,15.0,moderate,6,10,parity_30seed,
140,127,39.15268989208147,1.5321522309711284,4.174999999999997,95,1.0273809523809523,ecovisor_proxy,15.0,moderate,6,10,parity_30seed,
140,124,39.2635016684638,1.17002688172043,3.8666666666666645,222,0.9958333333333332,gaia_proxy,15.0,moderate,6,10,parity_30seed,
140,124,44.51889159823643,1.4596774193548387,3.4166666666666665,0,0.8464285714285714,fcfs,15.0,moderate,8,10,realworld_stress,
140,126,45.92565839879491,1.177248677248677,4.729166666666666,54,0.6482142857142857,carbon,15.0,moderate,8,10,realworld_stress,
140,135,44.50846931984459,0.8907407407407406,3.9833333333333316,22,0.2476190476190476,srtf,15.0,moderate,8,10,realworld_stress,
140,130,44.644098664396246,1.0583333333333331,4.258333333333333,62,0.42916666666666664,q_drl,15.0,moderate,8,10,realworld_stress,
140,130,44.644098664396246,1.0583333333333331,4.258333333333333,62,0.42916666666666664,q_drl_guarded,15.0,moderate,8,10,realworld_stress,0.9
140,133,45.21427324649523,0.9680451127819549,3.8666666666666623,297,0.4333333333333333,las_proxy,15.0,moderate,8,10,parity_30seed,
140,134,43.888415946720734,1.1026119402985075,3.6124999999999994,44,0.4714285714285714,ecovisor_proxy,15.0,moderate,8,10,parity_30seed,
140,133,43.82757315117692,1.2255639097744362,5.166666666666666,238,0.5791666666666666,gaia_proxy,15.0,moderate,8,10,parity_30seed,
220,131,55.2092476769699,2.2181933842239183,6.208333333333333,0,2.608333333333333,fcfs,15.0,high,6,10,realworld_stress,
220,145,57.347249220193845,2.1126436781609197,5.666666666666666,155,2.4704545454545452,carbon,15.0,high,6,10,realworld_stress,
220,198,56.271043121077675,0.8375420875420875,3.762499999999998,62,0.8496212121212121,srtf,15.0,high,6,10,realworld_stress,
220,196,57.27106676841171,1.0595238095238095,4.395833333333333,107,1.0507575757575758,q_drl,15.0,high,6,10,realworld_stress,
220,196,57.00920924563459,1.034013605442177,4.583333333333333,99,1.0284090909090908,q_drl_guarded,15.0,high,6,10,realworld_stress,0.9
220,183,56.69711851219051,1.0336976320582878,4.15,376,1.4700757575757575,las_proxy,15.0,high,6,10,parity_30seed,
220,155,53.2495767353046,1.7586021505376344,5.38333333333333,191,1.934090909090909,ecovisor_proxy,15.0,high,6,10,parity_30seed,
220,180,55.060140180187275,1.3124999999999998,4.699999999999988,380,1.6416666666666664,gaia_proxy,15.0,high,6,10,parity_30seed,
220,161,64.07640851626525,1.9580745341614902,5.833333333333333,0,1.7723484848484847,fcfs,15.0,high,8,10,realworld_stress,
220,183,68.23919014870812,1.5040983606557377,5.075,122,1.4303030303030302,carbon,15.0,high,8,10,realworld_stress,
220,204,66.533951772333,0.8231209150326798,3.2374999999999994,43,0.5140151515151515,srtf,15.0,high,8,10,realworld_stress,
220,202,66.5010682802812,0.8960396039603961,3.6624999999999988,71,0.6022727272727273,q_drl,15.0,high,8,10,realworld_stress,
220,202,66.47618701803465,0.8886138613861386,3.6624999999999988,84,0.5954545454545455,q_drl_guarded,15.0,high,8,10,realworld_stress,0.9
220,195,66.79352369389363,0.9136752136752138,4.13333333333333,399,0.8772727272727273,las_proxy,15.0,high,8,10,parity_30seed,
220,187,64.22666644732914,1.7259358288770053,4.8666666666666645,123,1.2696969696969695,ecovisor_proxy,15.0,high,8,10,parity_30seed,
220,197,64.78612885144335,1.213620981387479,5.333333333333333,310,1.0003787878787878,gaia_proxy,15.0,high,8,10,parity_30seed,
140,114,39.34278210768459,1.8084795321637424,4.945833333333333,0,1.4077380952380951,fcfs,20.0,moderate,6,10,realworld_stress,
140,117,41.63462338034597,1.2136752136752136,3.9166666666666665,77,1.1404761904761904,carbon,20.0,moderate,6,10,realworld_stress,
140,131,40.16196668748471,0.8295165394402035,3.5416666666666665,28,0.4595238095238095,srtf,20.0,moderate,6,10,realworld_stress,
140,128,39.88658194362752,0.91015625,3.5791666666666644,37,0.5303571428571429,q_drl,20.0,moderate,6,10,realworld_stress,
140,127,39.80558542231288,0.9068241469816274,3.6499999999999964,59,0.5494047619047618,q_drl_guarded,20.0,moderate,6,10,realworld_stress,0.9
140,124,40.48346144173538,0.9106182795698925,3.8208333333333324,316,0.8214285714285714,las_proxy,20.0,moderate,6,10,parity_30seed,
140,127,38.884651873082476,1.5137795275590549,4.283333333333331,117,1.0107142857142857,ecovisor_proxy,20.0,moderate,6,10,parity_30seed,
140,124,39.14583935229436,1.1787634408602152,3.9874999999999994,224,0.9821428571428571,gaia_proxy,20.0,moderate,6,10,parity_30seed,
140,124,44.33920213558111,1.4596774193548387,3.4166666666666665,0,0.8464285714285714,fcfs,20.0,moderate,8,10,realworld_stress,
140,126,45.508184300911566,1.177248677248677,4.541666666666666,78,0.6482142857142857,carbon,20.0,moderate,8,10,realworld_stress,
140,135,44.29818792432497,0.8907407407407406,3.9833333333333316,22,0.2476190476190476,srtf,20.0,moderate,8,10,realworld_stress,
140,130,44.44077129987654,1.0583333333333331,4.258333333333333,62,0.42916666666666664,q_drl,20.0,moderate,8,10,realworld_stress,
140,130,44.44077129987654,1.0583333333333331,4.258333333333333,62,0.42916666666666664,q_drl_guarded,20.0,moderate,8,10,realworld_stress,0.9
140,133,45.00091400051235,0.9680451127819549,3.8666666666666623,297,0.4333333333333333,las_proxy,20.0,moderate,8,10,parity_30seed,
140,134,43.64620174998312,1.0914179104477613,3.5583333333333322,58,0.46011904761904754,ecovisor_proxy,20.0,moderate,8,10,parity_30seed,
140,133,43.62293533359271,1.2218045112781954,5.283333333333332,243,0.5767857142857142,gaia_proxy,20.0,moderate,8,10,parity_30seed,
220,131,55.098572536825024,2.2181933842239183,6.208333333333333,0,2.608333333333333,fcfs,20.0,high,6,10,realworld_stress,
220,144,56.92426650487458,2.0908564814814814,5.7375,177,2.4693181818181817,carbon,20.0,high,6,10,realworld_stress,
220,198,56.26672634034341,0.8375420875420875,3.762499999999998,62,0.8496212121212121,srtf,20.0,high,6,10,realworld_stress,
220,196,56.82613710951464,1.0369897959183672,4.645833333333333,126,1.0617424242424243,q_drl,20.0,high,6,10,realworld_stress,
220,197,56.760764094669995,1.0951776649746192,4.649999999999996,102,1.0303030303030303,q_drl_guarded,20.0,high,6,10,realworld_stress,0.9
220,183,56.67496033124354,1.0336976320582878,4.15,376,1.4700757575757575,las_proxy,20.0,high,6,10,parity_30seed,
220,155,53.201798176391044,1.7602150537634407,5.408333333333329,211,1.9348484848484846,ecovisor_proxy,20.0,high,6,10,parity_30seed,
220,180,54.74647563830439,1.270833333333333,4.75833333333333,380,1.640530303030303,gaia_proxy,20.0,high,6,10,parity_30seed,
220,161,64.07376558328664,1.9580745341614902,5.833333333333333,0,1.7723484848484847,fcfs,20.0,high,8,10,realworld_stress,
220,182,67.8363694845862,1.5206043956043955,4.987499999999997,126,1.471969696969697,carbon,20.0,high,8,10,realworld_stress,
220,204,66.52600023972478,0.8231209150326798,3.2374999999999994,43,0.5140151515151515,srtf,20.0,high,8,10,realworld_stress,
220,202,66.5052711335717,0.8960396039603961,3.6624999999999988,71,0.6022727272727273,q_drl,20.0,high,8,10,realworld_stress,
220,202,66.4583900972143,0.8890264026402639,3.6624999999999988,86,0.5958333333333332,q_drl_guarded,20.0,high,8,10,realworld_stress,0.9
220,195,66.791902014571,0.9136752136752138,4.13333333333333,399,0.8772727272727273,las_proxy,20.0,high,8,10,parity_30seed,
220,186,64.11512139477675,1.6957885304659497,4.729166666666666,131,1.2617424242424242,ecovisor_proxy,20.0,high,8,10,parity_30seed,
220,196,64.64410483683702,1.238095238095238,5.395833333333333,330,1.0431818181818182,gaia_proxy,20.0,high,8,10,parity_30seed,
140,114,46.622310319673204,2.3742690058479523,5.891666666666666,0,1.7053571428571428,fcfs,15.0,moderate,6,11,realworld_stress,
140,125,45.465398373715956,2.997333333333333,9.716666666666663,221,2.280357142857143,carbon,15.0,moderate,6,11,realworld_stress,
140,132,47.14750025799813,1.0902777777777777,6.0,43,0.4517857142857143,srtf,15.0,moderate,6,11,realworld_stress,
140,127,47.155638140840836,1.4343832020997374,7.116666666666655,207,0.8303571428571429,q_drl,15.0,moderate,6,11,realworld_stress,
140,128,46.33828731741088,1.4915364583333333,7.470833333333332,243,0.8898809523809523,q_drl_guarded,15.0,moderate,6,11,realworld_stress,0.9
140,125,47.30105110273156,1.158,5.983333333333333,580,1.0178571428571428,las_proxy,15.0,moderate,6,11,parity_30seed,
140,127,46.25182874508973,1.9389763779527558,6.649999999999996,129,1.1696428571428572,ecovisor_proxy,15.0,moderate,6,11,parity_30seed,
140,130,46.35962220529794,1.275,6.0458333333333325,364,0.6505952380952381,gaia_proxy,15.0,moderate,6,11,parity_30seed,
140,136,55.91764612033999,1.2879901960784312,6.0,0,0.25595238095238093,fcfs,15.0,moderate,8,11,realworld_stress,
140,135,55.82109435951318,1.347530864197531,5.941666666666666,73,0.35,carbon,15.0,moderate,8,11,realworld_stress,
140,135,55.46251874863434,1.0611111111111111,5.941666666666666,23,0.07738095238095237,srtf,15.0,moderate,8,11,realworld_stress,
140,136,55.977834594295814,1.2371323529411764,6.0,21,0.20654761904761904,q_drl,15.0,moderate,8,11,realworld_stress,
140,136,55.72228994654434,1.286151960784314,6.0,50,0.25416666666666665,q_drl_guarded,15.0,moderate,8,11,realworld_stress,0.9
140,136,56.085891439863225,1.1636029411764703,6.041666666666666,123,0.1351190476190476,las_proxy,15.0,moderate,8,11,parity_30seed,
140,135,55.82104814987482,1.16358024691358,6.0,42,0.17738095238095236,ecovisor_proxy,15.0,moderate,8,11,parity_30seed,
140,135,55.4052005444822,1.1,5.941666666666666,77,0.1119047619047619,gaia_proxy,15.0,moderate,8,11,parity_30seed,
220,145,49.667263085218444,3.7143678160919533,9.066666666666665,0,3.7321969696969695,fcfs,15.0,high,6,11,realworld_stress,
220,160,48.91350146497965,4.843749999999999,12.333333333333332,166,4.902651515151515,carbon,15.0,high,6,11,realworld_stress,
220,198,52.28074682765691,1.1119528619528618,5.029166666666649,46,1.2174242424242423,srtf,15.0,high,6,11,realworld_stress,
220,198,52.19203410793577,1.1245791245791246,4.98333333333331,41,1.2287878787878788,q_drl,15.0,high,6,11,realworld_stress,
220,198,51.09624598096143,1.3531144781144782,6.5,187,1.4219696969696969,q_drl_guarded,15.0,high,6,11,realworld_stress,0.9
220,181,51.76970750130351,1.3632596685082874,5.5,666,2.3859848484848483,las_proxy,15.0,high,6,11,parity_30seed,
220,164,48.403247645321585,3.7118902439024377,8.28333333333333,208,3.358712121212121,ecovisor_proxy,15.0,high,6,11,parity_30seed,
220,196,51.52165784970258,1.4829931972789117,6.208333333333333,501,1.6166666666666665,gaia_proxy,15.0,high,6,11,parity_30seed,
220,168,62.866780612627124,2.8839285714285716,6.608333333333334,0,2.4079545454545452,fcfs,15.0,high,8,11,realworld_stress,
220,188,62.20642765096721,3.9636524822695027,11.495833333333334,215,3.3954545454545455,carbon,15.0,high,8,11,realworld_stress,
220,203,64.60021024846215,1.0151888341543513,5.3249999999999975,61,0.7003787878787878,srtf,15.0,high,8,11,realworld_stress,
220,203,64.20848754231095,1.251231527093596,6.224999999999994,216,0.9056818181818181,q_drl,15.0,high,8,11,realworld_stress,
220,203,63.55260487845271,1.3144499178981939,6.558333333333327,350,0.9640151515151514,q_drl_guarded,15.0,high,8,11,realworld_stress,0.9
220,192,65.3940240234361,1.2465277777777777,5.724999999999994,774,1.4954545454545454,las_proxy,15.0,high,8,11,parity_30seed,
220,185,62.22013719027824,2.431081081081081,6.933333333333327,183,1.9068181818181817,ecovisor_proxy,15.0,high,8,11,parity_30seed,
220,202,63.99133460651611,1.231023102310231,5.916666666666666,486,0.9454545454545454,gaia_proxy,15.0,high,8,11,parity_30seed,
140,114,46.634573193956996,2.3742690058479523,5.891666666666666,0,1.7053571428571428,fcfs,20.0,moderate,6,11,realworld_stress,
140,125,45.28736142601557,2.5679999999999996,9.466666666666663,291,1.8970238095238094,carbon,20.0,moderate,6,11,realworld_stress,
140,132,47.14294917315395,1.0902777777777777,6.0,43,0.4517857142857143,srtf,20.0,moderate,6,11,realworld_stress,
140,127,47.33283442046024,1.4658792650918637,6.141666666666665,201,0.8595238095238095,q_drl,20.0,moderate,6,11,realworld_stress,
140,127,46.42179887647507,1.4895013123359577,7.6166666666666645,245,0.8982142857142857,q_drl_guarded,20.0,moderate,6,11,realworld_stress,0.9
140,125,47.300721114946754,1.158,5.983333333333333,580,1.0178571428571428,las_proxy,20.0,moderate,6,11,parity_30seed,
140,127,45.96855643934061,1.9212598425196847,6.658333333333326,164,1.1535714285714285,ecovisor_proxy,20.0,moderate,6,11,parity_30seed,
140,130,46.118544957726684,1.2852564102564101,6.0458333333333325,381,0.6601190476190476,gaia_proxy,20.0,moderate,6,11,parity_30seed,
140,136,55.92257513549703,1.2879901960784312,6.0,0,0.25595238095238093,fcfs,20.0,moderate,8,11,realworld_stress,
140,135,55.51087184364883,1.2851851851851852,5.941666666666666,91,0.28988095238095235,carbon,20.0,moderate,8,11,realworld_stress,
140,135,55.47186843290589,1.0611111111111111,5.941666666666666,23,0.07738095238095237,srtf,20.0,moderate,8,11,realworld_stress,
140,136,55.893346358226005,1.244485294117647,5.9375,23,0.21369047619047618,q_drl,20.0,moderate,8,11,realworld_stress,
140,136,55.5603444136416,1.287990196078431,6.0,59,0.25595238095238093,q_drl_guarded,20.0,moderate,8,11,realworld_stress,0.9
140,136,56.093549122534164,1.1636029411764703,6.041666666666666,123,0.1351190476190476,las_proxy,20.0,moderate,8,11,parity_30seed,
140,135,55.72590053846866,1.1555555555555554,6.0249999999999995,54,0.16964285714285715,ecovisor_proxy,20.0,moderate,8,11,parity_30seed,
140,135,55.268963804145244,1.1012345679012345,5.941666666666666,76,0.11309523809523808,gaia_proxy,20.0,moderate,8,11,parity_30seed,
220,145,49.770791877157414,3.7143678160919533,9.066666666666665,0,3.7321969696969695,fcfs,20.0,high,6,11,realworld_stress,
220,162,48.94061678622926,4.536008230452674,12.079166666666664,206,4.763257575757575,carbon,20.0,high,6,11,realworld_stress,
220,198,52.45913232002338,1.1119528619528618,5.029166666666649,46,1.2174242424242423,srtf,20.0,high,6,11,realworld_stress,
220,198,52.34691052759953,1.1245791245791246,4.98333333333331,41,1.2287878787878788,q_drl,20.0,high,6,11,realworld_stress,
